scheme,scheme_label,artifact_type,severity_label,severity_value,sample_index,score,deployment_threshold,research_threshold
patchcore_l3,PatchCore L3,jpeg_compression,quality_70,30.0,10,32.54750061035156,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_70,30.0,11,21.96259880065918,34.763293457031246,26.80457305908203
autoencoder,Autoencoder,jpeg_compression,quality_70,30.0,0,0.00019320292631164193,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_70,30.0,1,0.0013757201377302408,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_70,30.0,2,0.0014386298134922981,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_70,30.0,3,0.0010121875675395131,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_70,30.0,4,0.0006887663621455431,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_70,30.0,5,0.0006259079673327506,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_70,30.0,6,0.0007783991750329733,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_70,30.0,7,0.0004674863303080201,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_70,30.0,8,0.00037107928073965013,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_70,30.0,9,0.0007332786335609853,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_70,30.0,10,0.0008918838575482368,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_70,30.0,11,0.00010898690379690379,0.0017387918487656,0.0001624995929887
image_statistics,Image statistics,jpeg_compression,quality_70,30.0,0,1.0110477209091187,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_70,30.0,1,0.8258941173553467,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_70,30.0,2,0.8142971396446228,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_70,30.0,3,0.7626238465309143,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_70,30.0,4,0.5336480140686035,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_70,30.0,5,0.8188812732696533,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_70,30.0,6,0.8857922554016113,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_70,30.0,7,0.6958852410316467,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_70,30.0,8,1.126114845275879,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_70,30.0,9,0.5911968946456909,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_70,30.0,10,0.9366812705993652,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_70,30.0,11,1.6896480321884155,1.7220234692096696,0.6057427525520325
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_50,50.0,0,28.730859756469727,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_50,50.0,1,26.403718948364258,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_50,50.0,2,25.198022842407227,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_50,50.0,3,27.189411163330078,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_50,50.0,4,33.82123565673828,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_50,50.0,5,31.561269760131836,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_50,50.0,6,28.689830780029297,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_50,50.0,7,31.67041778564453,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_50,50.0,8,33.91082763671875,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_50,50.0,9,29.87290382385254,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_50,50.0,10,28.122547149658203,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_50,50.0,11,19.92353630065918,38.58238201141357,32.05723571777344
patchcore_l3,PatchCore L3,jpeg_compression,quality_50,50.0,0,27.735610961914062,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_50,50.0,1,28.436195373535156,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_50,50.0,2,32.640769958496094,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_50,50.0,3,34.176788330078125,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_50,50.0,4,26.29098129272461,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_50,50.0,5,30.31487464904785,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_50,50.0,6,23.804845809936523,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_50,50.0,7,23.891708374023438,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_50,50.0,8,29.667625427246094,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_50,50.0,9,33.040653228759766,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_50,50.0,10,32.633079528808594,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_50,50.0,11,22.328351974487305,34.763293457031246,26.80457305908203
autoencoder,Autoencoder,jpeg_compression,quality_50,50.0,0,0.00020051628234796226,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_50,50.0,1,0.0013842846965417266,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_50,50.0,2,0.0014459097292274237,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_50,50.0,3,0.0010123213287442923,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_50,50.0,4,0.0006915034609846771,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_50,50.0,5,0.0006332806660793722,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_50,50.0,6,0.0007872470305301249,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_50,50.0,7,0.0004724095924757421,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_50,50.0,8,0.00037552302819676697,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_50,50.0,9,0.0007391480030491948,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_50,50.0,10,0.0008979226113297045,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_50,50.0,11,0.00011313455615891144,0.0017387918487656,0.0001624995929887
image_statistics,Image statistics,jpeg_compression,quality_50,50.0,0,1.0036123991012573,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_50,50.0,1,0.8547906875610352,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_50,50.0,2,0.8169501423835754,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_50,50.0,3,0.7770947217941284,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_50,50.0,4,0.5575339794158936,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_50,50.0,5,0.8194369077682495,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_50,50.0,6,0.9025911092758179,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_50,50.0,7,0.694599986076355,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_50,50.0,8,1.1207844018936157,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_50,50.0,9,0.5739509463310242,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_50,50.0,10,0.9514431357383728,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_50,50.0,11,1.6515599489212036,1.7220234692096696,0.6057427525520325
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_30,70.0,0,33.445396423339844,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_30,70.0,1,28.759031295776367,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_30,70.0,2,26.15764617919922,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_30,70.0,3,25.769298553466797,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_30,70.0,4,34.42974090576172,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_30,70.0,5,30.183988571166992,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_30,70.0,6,27.45999526977539,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_30,70.0,7,29.65880012512207,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_30,70.0,8,45.718833923339844,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_30,70.0,9,29.071266174316406,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_30,70.0,10,24.766456604003906,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_30,70.0,11,38.39012145996094,38.58238201141357,32.05723571777344
patchcore_l3,PatchCore L3,jpeg_compression,quality_30,70.0,0,24.144134521484375,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_30,70.0,1,31.281343460083008,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_30,70.0,2,26.687271118164062,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_30,70.0,3,34.0833625793457,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_30,70.0,4,25.761024475097656,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_30,70.0,5,30.083810806274414,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_30,70.0,6,24.793882369995117,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_30,70.0,7,25.304885864257812,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_30,70.0,8,29.8554630279541,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_30,70.0,9,37.346370697021484,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_30,70.0,10,32.44594192504883,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_30,70.0,11,20.744890213012695,34.763293457031246,26.80457305908203
autoencoder,Autoencoder,jpeg_compression,quality_30,70.0,0,0.00020349810074549168,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_30,70.0,1,0.001396304345689714,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_30,70.0,2,0.0014601846924051642,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_30,70.0,3,0.0010204145219177008,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_30,70.0,4,0.0007012280984781682,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_30,70.0,5,0.0006350518087856472,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_30,70.0,6,0.0008020795066840947,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_30,70.0,7,0.00048388110008090734,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_30,70.0,8,0.0003775008372031152,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_30,70.0,9,0.000750976731069386,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_30,70.0,10,0.0009130659163929522,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_30,70.0,11,0.0001086672637029551,0.0017387918487656,0.0001624995929887
image_statistics,Image statistics,jpeg_compression,quality_30,70.0,0,1.0123307704925537,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_30,70.0,1,0.8393384218215942,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_30,70.0,2,0.8084108233451843,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_30,70.0,3,0.7905866503715515,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_30,70.0,4,0.5193667411804199,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_30,70.0,5,0.819230854511261,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_30,70.0,6,0.9013562202453613,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_30,70.0,7,0.7020623683929443,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_30,70.0,8,1.0793200731277466,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_30,70.0,9,0.5734529495239258,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_30,70.0,10,0.9491987228393555,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_30,70.0,11,1.6641899347305298,1.7220234692096696,0.6057427525520325
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_10,90.0,0,230.2216796875,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_10,90.0,1,55.34938430786133,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_10,90.0,2,63.403507232666016,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_10,90.0,3,71.99775695800781,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_10,90.0,4,72.62894439697266,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_10,90.0,5,109.68817138671875,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_10,90.0,6,57.516845703125,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_10,90.0,7,150.00352478027344,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_10,90.0,8,200.33401489257812,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_10,90.0,9,85.75419616699219,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_10,90.0,10,51.49025344848633,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,jpeg_compression,quality_10,90.0,11,213.1847381591797,38.58238201141357,32.05723571777344
patchcore_l3,PatchCore L3,jpeg_compression,quality_10,90.0,0,28.64957046508789,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_10,90.0,1,27.98163604736328,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_10,90.0,2,29.19828224182129,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_10,90.0,3,30.76673126220703,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_10,90.0,4,27.916780471801758,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_10,90.0,5,28.937166213989258,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_10,90.0,6,24.05573081970215,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_10,90.0,7,28.56698989868164,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_10,90.0,8,33.318302154541016,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_10,90.0,9,33.75297927856445,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_10,90.0,10,36.70098114013672,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,jpeg_compression,quality_10,90.0,11,31.899688720703125,34.763293457031246,26.80457305908203
autoencoder,Autoencoder,jpeg_compression,quality_10,90.0,0,0.00013446997036226094,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_10,90.0,1,0.0013860384933650494,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_10,90.0,2,0.0014085994334891438,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_10,90.0,3,0.0009833909571170807,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_10,90.0,4,0.0006641767104156315,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_10,90.0,5,0.0006107360823079944,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_10,90.0,6,0.0008110537310130894,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_10,90.0,7,0.000424341531470418,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_10,90.0,8,0.00033850272302515805,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_10,90.0,9,0.0007056959439069033,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_10,90.0,10,0.0009097890579141676,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,jpeg_compression,quality_10,90.0,11,6.385894812410697e-05,0.0017387918487656,0.0001624995929887
image_statistics,Image statistics,jpeg_compression,quality_10,90.0,0,1.3994028568267822,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_10,90.0,1,0.7227383852005005,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_10,90.0,2,0.77372145652771,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_10,90.0,3,0.7956030368804932,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_10,90.0,4,0.5416624546051025,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_10,90.0,5,0.8579878211021423,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_10,90.0,6,0.8996749520301819,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_10,90.0,7,0.7709947228431702,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_10,90.0,8,1.2770586013793945,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_10,90.0,9,0.6427558064460754,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_10,90.0,10,0.9179812073707581,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,jpeg_compression,quality_10,90.0,11,2.7523887157440186,1.7220234692096696,0.6057427525520325
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_3,3.0,0,29.78056526184082,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_3,3.0,1,37.78075408935547,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_3,3.0,2,30.81937026977539,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_3,3.0,3,35.4371223449707,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_3,3.0,4,37.81312561035156,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_3,3.0,5,34.4321403503418,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_3,3.0,6,36.197105407714844,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_3,3.0,7,36.99363708496094,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_3,3.0,8,39.30952835083008,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_3,3.0,9,34.427303314208984,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_3,3.0,10,32.457855224609375,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_3,3.0,11,28.51079750061035,38.58238201141357,32.05723571777344
patchcore_l3,PatchCore L3,blur_artifact,kernel_3,3.0,0,24.580347061157227,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_3,3.0,1,27.184959411621094,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_3,3.0,2,26.278371810913086,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_3,3.0,3,30.914539337158203,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_3,3.0,4,27.536325454711914,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_3,3.0,5,29.919973373413086,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_3,3.0,6,24.023700714111328,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_3,3.0,7,25.994871139526367,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_3,3.0,8,29.658567428588867,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_3,3.0,9,34.194496154785156,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_3,3.0,10,33.986202239990234,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_3,3.0,11,23.140514373779297,34.763293457031246,26.80457305908203
autoencoder,Autoencoder,blur_artifact,kernel_3,3.0,0,0.00010762949386844411,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_3,3.0,1,0.0008930150070227683,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_3,3.0,2,0.0009603596408851445,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_3,3.0,3,0.0006537898443639278,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_3,3.0,4,0.0004388916422612965,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_3,3.0,5,0.0004041324427817017,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_3,3.0,6,0.00041609283653087914,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_3,3.0,7,0.0002860763343051076,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_3,3.0,8,0.00023687111388426274,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_3,3.0,9,0.0004778995062224567,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_3,3.0,10,0.0005083126598037779,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_3,3.0,11,6.421541183954105e-05,0.0017387918487656,0.0001624995929887
image_statistics,Image statistics,blur_artifact,kernel_3,3.0,0,1.2015386819839478,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_3,3.0,1,0.8791471123695374,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_3,3.0,2,0.8382927179336548,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_3,3.0,3,0.8348265290260315,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_3,3.0,4,0.6183409690856934,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_3,3.0,5,0.786720335483551,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_3,3.0,6,0.9883248805999756,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_3,3.0,7,0.7531589269638062,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_3,3.0,8,1.1637214422225952,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_3,3.0,9,0.6385509371757507,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_3,3.0,10,0.9265714287757874,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_3,3.0,11,1.9151781797409058,1.7220234692096696,0.6057427525520325
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_5,5.0,0,47.543941497802734,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_5,5.0,1,54.80980682373047,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_5,5.0,2,55.07752990722656,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_5,5.0,3,57.483551025390625,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_5,5.0,4,55.85185623168945,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_5,5.0,5,53.99272918701172,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_5,5.0,6,58.482513427734375,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_5,5.0,7,50.64543151855469,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_5,5.0,8,56.92110061645508,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_5,5.0,9,52.04808044433594,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_5,5.0,10,53.641334533691406,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_5,5.0,11,43.689125061035156,38.58238201141357,32.05723571777344
patchcore_l3,PatchCore L3,blur_artifact,kernel_5,5.0,0,25.372316360473633,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_5,5.0,1,25.99077796936035,34.763293457031246,26.80457305908203
