unknown_threshold,coverage,known_accuracy,overall_accuracy_with_unknown_as_incorrect,unknown_rate,method,split
0.6000000000000001,0.9880952380952381,0.9975903614457832,0.9857142857142858,0.011904761904761862,random_forest_or_gradient_boosting,val
0.65,0.9833333333333333,0.9975786924939467,0.9809523809523809,0.01666666666666672,random_forest_or_gradient_boosting,val
0.7000000000000001,0.9761904761904762,0.9975609756097561,0.9738095238095238,0.023809523809523836,random_forest_or_gradient_boosting,val
0.75,0.9714285714285714,1.0,0.9714285714285714,0.02857142857142858,random_forest_or_gradient_boosting,val
0.8,0.9571428571428572,1.0,0.9571428571428572,0.042857142857142816,random_forest_or_gradient_boosting,val
0.8500000000000001,0.9238095238095239,1.0,0.9238095238095239,0.07619047619047614,random_forest_or_gradient_boosting,val
0.9,0.8976190476190476,1.0,0.8976190476190476,0.10238095238095235,random_forest_or_gradient_boosting,val
0.9500000000000001,0.8119047619047619,1.0,0.8119047619047619,0.1880952380952381,random_forest_or_gradient_boosting,val
1.0,0.4452380952380952,1.0,0.4452380952380952,0.5547619047619048,random_forest_or_gradient_boosting,val
0.0,1.0,0.9928571428571429,0.9928571428571429,0.0,random_forest_or_gradient_boosting,test
0.05,1.0,0.9928571428571429,0.9928571428571429,0.0,random_forest_or_gradient_boosting,test
0.1,1.0,0.9928571428571429,0.9928571428571429,0.0,random_forest_or_gradient_boosting,test
0.15000000000000002,1.0,0.9928571428571429,0.9928571428571429,0.0,random_forest_or_gradient_boosting,test
0.2,1.0,0.9928571428571429,0.9928571428571429,0.0,random_forest_or_gradient_boosting,test
0.25,1.0,0.9928571428571429,0.9928571428571429,0.0,random_forest_or_gradient_boosting,test
0.30000000000000004,1.0,0.9928571428571429,0.9928571428571429,0.0,random_forest_or_gradient_boosting,test
0.35000000000000003,1.0,0.9928571428571429,0.9928571428571429,0.0,random_forest_or_gradient_boosting,test
0.4,1.0,0.9928571428571429,0.9928571428571429,0.0,random_forest_or_gradient_boosting,test
0.45,0.9976190476190476,0.9928400954653938,0.9904761904761905,0.0023809523809523725,random_forest_or_gradient_boosting,test
0.5,0.9976190476190476,0.9928400954653938,0.9904761904761905,0.0023809523809523725,random_forest_or_gradient_boosting,test
0.55,0.9928571428571429,0.9952038369304557,0.9880952380952381,0.0071428571428571175,random_forest_or_gradient_boosting,test
0.6000000000000001,0.9904761904761905,0.9951923076923077,0.9857142857142858,0.00952380952380949,random_forest_or_gradient_boosting,test
0.65,0.9904761904761905,0.9951923076923077,0.9857142857142858,0.00952380952380949,random_forest_or_gradient_boosting,test
0.7000000000000001,0.9833333333333333,0.9951573849878934,0.9785714285714285,0.01666666666666672,random_forest_or_gradient_boosting,test
0.75,0.9761904761904762,0.9975609756097561,0.9738095238095238,0.023809523809523836,random_forest_or_gradient_boosting,test
0.8,0.9571428571428572,0.9975124378109452,0.9547619047619048,0.042857142857142816,random_forest_or_gradient_boosting,test
0.8500000000000001,0.9238095238095239,1.0,0.9238095238095239,0.07619047619047614,random_forest_or_gradient_boosting,test
0.9,0.8809523809523809,1.0,0.8809523809523809,0.11904761904761907,random_forest_or_gradient_boosting,test
0.9500000000000001,0.7833333333333333,1.0,0.7833333333333333,0.21666666666666667,random_forest_or_gradient_boosting,test
1.0,0.4095238095238095,1.0,0.4095238095238095,0.5904761904761905,random_forest_or_gradient_boosting,test
