unknown_threshold,coverage,known_accuracy,overall_accuracy_with_unknown_as_incorrect,unknown_rate,method,split
0.7000000000000001,0.9904761904761905,0.9951923076923077,0.9857142857142858,0.00952380952380949,hierarchical_classifier,val
0.75,0.9809523809523809,0.9951456310679612,0.9761904761904762,0.01904761904761909,hierarchical_classifier,val
0.8,0.9785714285714285,0.9951338199513382,0.9738095238095238,0.021428571428571463,hierarchical_classifier,val
0.8500000000000001,0.9714285714285714,0.9950980392156863,0.9666666666666667,0.02857142857142858,hierarchical_classifier,val
0.9,0.9619047619047619,0.9975247524752475,0.9595238095238096,0.03809523809523807,hierarchical_classifier,val
0.9500000000000001,0.9476190476190476,0.9974874371859297,0.9452380952380952,0.05238095238095242,hierarchical_classifier,val
1.0,0.002380952380952381,1.0,0.002380952380952381,0.9976190476190476,hierarchical_classifier,val
0.0,1.0,0.9452380952380952,0.9452380952380952,0.0,image_statistics_logreg,test
0.05,1.0,0.9452380952380952,0.9452380952380952,0.0,image_statistics_logreg,test
0.1,1.0,0.9452380952380952,0.9452380952380952,0.0,image_statistics_logreg,test
0.15000000000000002,1.0,0.9452380952380952,0.9452380952380952,0.0,image_statistics_logreg,test
0.2,1.0,0.9452380952380952,0.9452380952380952,0.0,image_statistics_logreg,test
0.25,1.0,0.9452380952380952,0.9452380952380952,0.0,image_statistics_logreg,test
0.30000000000000004,1.0,0.9452380952380952,0.9452380952380952,0.0,image_statistics_logreg,test
0.35000000000000003,1.0,0.9452380952380952,0.9452380952380952,0.0,image_statistics_logreg,test
0.4,1.0,0.9452380952380952,0.9452380952380952,0.0,image_statistics_logreg,test
0.45,1.0,0.9452380952380952,0.9452380952380952,0.0,image_statistics_logreg,test
0.5,1.0,0.9452380952380952,0.9452380952380952,0.0,image_statistics_logreg,test
0.55,0.9904761904761905,0.9495192307692307,0.9404761904761905,0.00952380952380949,image_statistics_logreg,test
0.6000000000000001,0.9857142857142858,0.9516908212560387,0.9380952380952381,0.014285714285714235,image_statistics_logreg,test
0.65,0.9714285714285714,0.9632352941176471,0.9357142857142857,0.02857142857142858,image_statistics_logreg,test
0.7000000000000001,0.9619047619047619,0.9653465346534653,0.9285714285714286,0.03809523809523807,image_statistics_logreg,test
0.75,0.9476190476190476,0.9698492462311558,0.919047619047619,0.05238095238095242,image_statistics_logreg,test
0.8,0.9238095238095239,0.9742268041237113,0.9,0.07619047619047614,image_statistics_logreg,test
0.8500000000000001,0.9,0.9894179894179894,0.8904761904761904,0.09999999999999998,image_statistics_logreg,test
0.9,0.8809523809523809,0.9945945945945946,0.8761904761904762,0.11904761904761907,image_statistics_logreg,test
0.9500000000000001,0.8238095238095238,0.9971098265895953,0.8214285714285714,0.17619047619047623,image_statistics_logreg,test
1.0,0.0,,0.0,1.0,image_statistics_logreg,test
0.0,1.0,0.9714285714285714,0.9714285714285714,0.0,global_feature_knn,test
0.05,1.0,0.9714285714285714,0.9714285714285714,0.0,global_feature_knn,test
0.1,1.0,0.9714285714285714,0.9714285714285714,0.0,global_feature_knn,test
0.15000000000000002,1.0,0.9714285714285714,0.9714285714285714,0.0,global_feature_knn,test
0.2,1.0,0.9714285714285714,0.9714285714285714,0.0,global_feature_knn,test
0.25,1.0,0.9714285714285714,0.9714285714285714,0.0,global_feature_knn,test
